# System: earth-moon
# Family: L1 Northern halo
# Mass ratio: 0.0121505856
# Jacobi (LU^2/TU^2) = 0.195162730858155
# Period (TU) = 3.1233143922761588
# Time (TU), X (LU), Y (LU), Z (LU), VX (LU/TU), VY (LU/TU), VZ (LU/TU)
1.6711922700154997,0.9687042897530066,-0.16543308527151032,0.10021935722676049,-0.32868288600047985,-1.3855782335696352,0.91867375265550566
1.6774514170942096,0.96659339792472021,-0.17408740087526625,0.10596436183285329,-0.34580476235892743,-1.3797444800333636,0.91704965921845427
1.6837105641729193,0.96437553540599552,-0.18270504894012346,0.11169938947240715,-0.36286342518456449,-1.3738585755072001,0.91548386228542666
1.689969711251629,0.96205110376290737,-0.1912856334717222,0.11742476472968684,-0.37985710770619652,-1.3678982381913722,0.91396342440028544
1.6962288583303389,0.95962051415441252,-0.199828620286331,0.12314073147612517,-0.3967839350902958,-1.3618461960248565,0.91247813691669555
1.7024880054090485,0.95708419038789461,-0.208333385994938,0.12884748025264395,-0.41364195133068421,-1.3556879628010636,0.91101930598681458
1.7087471524877582,0.95444256955211693,-0.21679923826039393,0.1345451591577782,-0.43042913772486963,-1.3494110415985288,0.90957933278085312
1.7150062995664679,0.95169610201722332,-0.2252254157974109,0.14023387384767533,-0.44714341287404313,-1.3430049247809128,0.90815171348707557
1.7212654466451778,0.94884525143473786,-0.23361108837256295,0.14591368753609554,-0.46378263268308062,-1.3364610939970016,0.9067310393118001
1.7275245937238874,0.94589049473756526,-0.24195535680428504,0.15158462099441111,-0.48034459036054,-1.3297730201807065,0.90531299647939834
1.7337837408025971,0.94283232260986616,-0.2502572888701694,0.15724667217035387,-0.49682705595198018,-1.3229352158819954,0.90389384465082501
1.740042887881307,0.93967123945069242,-0.25851594376780368,0.16289982985940574,-0.51322780810048241,-1.3159425948358914,0.90247007657393286
1.7463020349600167,0.93640776322219099,-0.26673032913085942,0.16854405027732308,-0.52954458155275941,-1.308791532527936,0.90103899528368414
1.7525611820387264,0.93304242630642398,-0.27489943951020451,0.17417927795483065,-0.54577510490665559,-1.3014788168037446,0.89959812766170411
1.7588203291174362,0.9295757755110351,-0.28302225671262748,0.17980544592208381,-0.56191710096779579,-1.2940016388364488,0.89814521943115777
1.7650794761961459,0.92600837206925024,-0.29109774980083658,0.18542247570866791,-0.57796828674958345,-1.286357593126698,0.89667823515675082
1.7713386232748556,0.92234079163987714,-0.29912487509346164,0.19103027734359959,-0.59392637347320398,-1.278544677502657,0.8951953582447284
